#
AJSR.....	Australian Journal of Soil Research
AmJPh....	Am. J. Phys.
AmJPh....	AMERICAN JOURNAL OF PHYSICS
AmJS.....	Am. J. Sci.
AmMin....	Am. Miner.
AmMin....	Am. Mineral.
AMSBu....	American Meteorological Society Bulletin
AmSci....	Am. Sci.
AmSci....	American Scientist 
AN.......	A. N.
AN.......	Astr. Nachr.
AN.......	Astron. Nach.
AN.......	Astron. Nachr.
AN.......	Astron. Nachrichten
AN.......	ASTRONOMICSHE NACHRICHTEN
AN.......	Astronomische Nachr.
AN.......	ASTRONOMISCHE NACHRICHTEN
AN.......	Astronomische Nachrichten
AnaCh....	Anal. Chem.
AnAp.....	Ann. Ap.
AnAp.....	Ann. Astrophys.
AnAp.....	Ann. d'Ap.
AnAp.....	Ann. d'Astrophys
AnAp.....	Ann. d'Astrophys.
AnAth....	Annales de l'Observatoire national d'Ath&egrave;nes
AnBio....	Analytical Biochemistry
AnBSJ....	ann bull soc jersiaise
AnBSJ....	Annual Bulletin of the Societe Jersiaise
AnCan....	Anticancer Res.
AnCan....	Anticancer Research
AnCGH....	Ann. Cape Obs.
AnCoi....	Anais do Observatorio Astronomico da Universidade de Coimbra
AnDud....	Annals of the Dudley Observatory
AnGAG....	Annals of Global Analysis Geometry
AnGeA....	Annales Geophysicae Series A Upper Atmosphere and Space Sciences
AnGeB....	Annales Geophysicae Series B Terrestrial and Planetary Physics
AnGeo....	Ann. Geophys.
AnHar....	Ann. H. C. O.
AnHar....	Ann. Harvard College Obs.
AnHar....	Harvard Ann.
AnISM....	Annals of the Institute of Statistical Mathematics
AnLei....	Leiden Ann.
AnMAI....	Annals of Mathematics and Artificial Intelligence
AnMat....	Ann. Math.
AnMat....	Annals Math.
AnMat....	Ann. of Math.
AnOR.....	Annals of Operations Research
ANote....	Astronomical Notes University of Gothenburg Sweden Section of Astronomy
AnP......	Ann. der Phys.
AnP......	Ann. Phys. (Leipzig)
AnPBM....	Annales de Physique Biologique et Medicale
AnPhy....	Ann. Phys.
AnREE....	Annals of Research on Engineering Education
AnRFM....	Ann. Rev. Fluid Mech.
AnRFM....	Annu. Rev. Fluid Mech.
AnRMS....	Annu. Rev. Mater. Sci.
AnRSI....	Annual Report of the Smithsonian Institution
ANS......	Astron. Nachr. Suppl.
AnShO....	ANNALS. SHANGHAI OBSERVATORY
AnShO....	ANNALS. SHESHAN SECT. SHANGHAI OBS.
AnSWi....	Annalen der K.K. Universitaets-Sternwarte in Wien (Waehring)
AnTok....	ANNALS. SERIES II. TOKYO ASTRON. OBS.
ANZi.....	Beobachtungs-Zirkulare der Astr. Nachr.
Ap&SS....	Ap. Space Sci.
Ap&SS....	ApSS
Ap&SS....	ASTROPHYS. AND SP. SCI.
Ap&SS....	ASTROPHYS. AND SPACE SCI.
Ap&SS....	Astrophys. And Space Science -
Ap&SS....	Astrophys. Space Phys.
Ap&SS....	Astrophys. Space Sci.
Ap&SS....	ASTROPHYSICS AND SPACE SCI.
Ap&SS....	ASTROPHYSICS AND SPACE SCIENCE
Ap&SS....	Astrophysics And Space Science -
Ap.......	Astrophys.
ApAI.....	Applied Artificial Intelligence
ApCaB....	Applied Catalysis B
ApCaB....	Appl. Catal. B-Environ.
APASH....	Acta Physica Academiae Scientiarum Hungaricae
APEC.....	Active and Passive Electronic Components
APh......	Astropart. Phys.
ApJ......	Ap. J.
ApJ......	Ap. J. Lett.
ApJ......	ApJ Letters
ApJ......	Astrophy. J.
ApJ......	Astrophys J.
ApJ......	Astrophys. J
ApJ......	Astrophys. J.
ApJ......	Astrophys. J. 
ApJ......	Astrophys. J. :
ApJ......	Astrophys. J. Let.
ApJ......	Astrophys. J. Lett.
ApJ......	Astrophys. J. Letters
ApJ......	Astrophys. Journ. 
ApJ......	Astrophysic. J.
ApJ......	Astrophysical J.
ApJ......	Astrophysical J. US
ApJ......	Astrophysical Jour.
ApJ......	ASTROPHYSICAL JOURNAL
ApJ......	Astrosphys. J.
ApJ......	Astrophysical Journal Letters
ApJS.....	Ap. J. Suppl.
ApJS.....	Ap. J. Suppl. Ser.
ApJS.....	ApJ. Suppl.
ApJS.....	ApJ. Suppl. Ser.
ApJS.....	Astrophy. J. Suppl.
ApJS.....	Astrophys. J. (suppl.)
ApJS.....	Astrophys. J. Supp.
ApJS.....	Astrophys. J. Suppl.
ApJS.....	Astrophys. J. Suppl. Ser
ApJS.....	Astrophys. J. Suppl. Ser.
ApJS.....	ASTROPHYSICAL JNL. SUPP.
ApJS.....	ASTROPHYSICAL JOURNAL. SUPP. SER.
ApJS.....	ASTROPHYSICAL JOURNAL. SUPP. SERIES
ApJS.....	ASTROPHYSICAL JOURNAL. SUPPL.
ApJS.....	ASTROPHYSICAL JOURNAL. SUPPL.SER.
ApL&C....	Ap. Let. Comm.
ApL&C....	Ap. Lett. Com.
ApL&C....	Astron. Lett. Comm.
ApL&C....	Astron. Lett. Commun.
ApL&C....	Astrophys. Lett. Commun.
ApL......	Ap. Letters
ApL......	Astrophys. Lett.
ApL......	ASTROPHYSICAL LETTERS
ApMa.....	Applications of Mathematics
ApMF.....	Applied Mathematical Finance
ApNr.....	Astrophys. Norveg.
ApNr.....	Astrophys. Norwegica
ApOpt....	App. Opt.
ApOpt....	App. Optics
ApOpt....	Appl. Opt
ApOpt....	Appl. Opt.
ApOpt....	Appl. Optics
ApOpt....	APPLIED OPTICS
ApOpt....	Applied Optics
ApPhL....	Appl. Phys. Lett.
ApPhL....	Applied Phys. Lett.
ApPhy....	Appl. Phys.
ApSpe....	Appl. Spec.
ApSpe....	Appl. Spectros.
ApSpe....	Appl. Spectrosc.
ApSS.....	Surf. Sci.
ApSSS....	Ap&SS Suppl.
ApSSS....	Astrophys. Space Phys. Suppl.
ARA&A....	A. Rev. Astr. Astrophys.
ARA&A....	Ann. Rev. Astron. Ap.
ARA&A....	Ann. Rev. Astron. Astrophys.
ARA&A....	Annu. Rev. Astron. Astrophys.
ARA&A....	ANNUAL REVIEW ASTRON. AND ASTROPHYSICS
ARA&A....	ANNUAL REVIEW OF ASTRON. AND ASTROPHYSICS
ARA&A....	ARA&A
ARA&A....	ARAA
ARA&A....	ARA&amp;A
ARA&A....	ARA__amp__amp;A
ArA......	Ark. Astron.
ArBB.....	Archive of Biochemistry and Biophysics
Arch.....	Archaeoastronomy 
Arch.....	Archaeoastronomy &amp; Ethnoastronomy News 
Archa....	Archaeometry
ARCP.....	Annual Reviews of Computational Physics
ARep.....	ASTR. REPORTS (TR:A.ZHURN.)
ARep.....	Astron. Rep.
ARep.....	ASTRONOMY REP. (TR:A.ZHURN.)
ARep.....	ASTRONOMY REPORTS
ARep.....	ASTRONOMY REPORTS (TR: A. ZHURNAL)
ARep.....	ASTRONOMY REPORTS (TRANS.: ASTRON.ZHURN.)
AREPS....	Ann. Rev. Earth Planet. Sci.
AREPS....	Ann. Rev. Earth Planet. Sci. Lett.
AREPS....	Ann. Rev. Earth. Planet. Sci.
AREPS....	Annu. Rev. Earth Plan. Sci.
AREPS....	Annu. Rev. Earth Planet Sci.
AREPS....	Annu. Rev. Earth Planet. Sci.
AREPS....	Annu. Rev. Earth. Planet. Sci.
ARKod....	Annual Report of the Kodaikanal Observatory
ArMAF....	Ark. Mat. Astr. Fys.
ArMAF....	Arkiv Mat. Astr. Fys.
ArmOL....	Armagh Observatory Leaflet
ARNPS....	Ann. Rev. Nucl. Part. Sci.
ARNPS....	Ann. Rev. Nucl. Part. Sci. Lett.
ARNPS....	Ann. Rev. Nucl. Sci.
ARNPS....	Annu. Rev. Nucl. Part. Sci.
ARNPS....	Annu. Rev. Nucl. Part. Sci. Lett.
ARNPS....	Annu. Rev. Nucl. Sci.
ARPC.....	Ann. Rev. Phys. Chem.
AS&T.....	Aerosol Science & Technology
AsAcS....	Astronautica Acta Supplement
ASAJ.....	J. Acoust. Soc. Am.
AsAna....	Asymptotic Analysis
AsAut....	Assembly Automation
ASDHE....	Advanced Series on Directions in High Energy Physics
Aslib....	Aslib Proceedings: new information perspectives
ASPC.....	ASP Conf.
ASPC.....	ASP Conf. Ser.
ASPC.....	ASP Conf. Series
ASPC.....	ASP Conference Series
ASPC.....	Astron. Soc. Pac. (ASP) Conf. Ser.
ASPC.....	Astron. Soc. Pac. Conf.
ASPC.....	Astron. Soc. Pac. Conf. Series
ASPC.....	Astron. Soc. Pacific Conf. Series
ASPL.....	Astr. Soc. Pacific, Leaflet No.
ASPL.....	Astr. Soc. Pacific, Leaflets
ASPL.....	Pub. A.S.P., Leaflet
ASPL.....	Astron. Soc. of the Pacific Leaflet
ASPL.....	Leaflet Astron. Soc. Pacific
ASPRv....	ASTROPHYS. & SPACE PHYS. REVIEWS
ASPRv....	ASTROPHYSICS AND SPACE PHYSICS REVIEWS
ASSA.....	Astronomical Society of South Africa, Cape Centre
AstL.....	ASTR. LETTERS (TR:PISMA)
AstL.....	Astron. Lett.
AstL.....	Astron. Lett.
AstL.....	Astron. Lett. (Engl. transl.)
AstL.....	ASTRONOMY LETT. (TR:PISMA)
AstL.....	ASTRONOMY LETTERS
AstL.....	Sov. Astron. Letts.
AstNw....	Astr. Now
AstNw....	Astronomy Now
AstQ.....	ASTRONOMY QUARTERLY
Astrf....	L'Astrofilo Bolletino Trimestral del Gruppo Astrofili Villaggio Sereno Brescia
ATel.....	Astron. Tel.
AtlSV....	Specola Astronomica Vaticana Atlas Stellarum Variabilium
ATsir....	Astron. Circ.
ATsir....	Astron. Circular
ATsir....	Astron. Tsirk
ATsir....	Astron. Tsirk.
ATsir....	ASTRONOMICHESKII TSIRKULYAR
AUBas....	Astron. Inst. Univ. Basel
AuJAR....	Aust J Agric Res ()
AuJAR....	Aust. J. Agric. Res.
AuJAR....	Aust. J. Agric. Res.
AuJAR....	Aust. Jour. Agric. Res.
AuJCE....	Australian Journal of Chemical Education
AuJPA....	Aust. J. Phys. Astrophys. Suppl.
AuJPh....	Aust. J. Phys.
AuJPh....	Austral. J. Phys.
AuJPh....	AUSTRALIAN JOURNAL OF PHYSICS
AuSMJ....	Australian Senior Mathematics Journal
AVest....	Astron. Vest.
AVest....	Astron. Vestn.
AVest....	Astronomicheski Vest.
AVest....	Astronomicheskii Vest.
AVest....	Atron. Vestn.
AVSOA....	American Association of Variable Stars Observers Abstracts
AVSOQ....	American Association of Variable Stars Observers Quarterly Reports
AVSVB....	Associazione Veneta Osservatori di Stelle Variabili Bulletin
AvWST....	AVIATION WEEK & SPACE TECHNOLOGY
AZh......	Astr. Zh.
AZh......	Astron. J. (USSR)
AZh......	Astron. Zh.
AZh......	Astron. Zurn.
AZh......	ASTRONOMICHESKII ZHURNAL
BAAA.....	Bol. Asoc. Argent. Astron.
BAAPG....	Bull. Am. Assoc. Petrol. Geol.
BAAS.....	AMER. ASTRON. SOC. BULLETIN
BAAS.....	Bull Am. Astron. Soc.
BAAS.....	Bull American Astron. Soc. 
BAAS.....	Bull. A. A. S.
BAAS.....	Bull. Am. Ast. Soc.
BAAS.....	Bull. Am. Astron. Assoc.
BAAS.....	Bull. Am. Astron. Soc
BAAS.....	Bull. Am. Astronom. Soc.
BAAS.....	Bull. Amer. Astr. Soc. 
BAAS.....	Bull. Amer. Astron.
BAAS.....	Bull. Amer. Astron. Soc.
BAAS.....	Bull. Amer. Astron. Soc. 
BAAS.....	Bull. Amer. Astron. Society
BAAS.....	Bull. American Astron. Soc. 
BAICz....	Astron. Inst. Czech. Bull.
BAICz....	ASTRON. INST. CZECHOSLOVAKIA. BULL.
BAICz....	ASTRON. INST. OF CZECH. BULLETIN
BAICz....	ASTRON. INSTITUTES OF CZECH. BULLETIN
BAICz....	B.A.C.
BAICz....	BAC
BAICz....	Bull. Astron. Inst. Czech.
BAICz....	Bull. Astron. Inst. Czechosl.
BAICz....	Bull. Astron. Inst. Czechoslovakia
BaltA....	Baltic Astron.
BaltA....	BALTIC ASTRONOMY
BaltA....	Baltic Astronomy
BamKV....	Bamberg Kleine Veroeffentlichungen der Remeis-Sternwarte
BamKV....	Kl. Veroff. Bamberg
BamKV....	Kleine Veroff d. Remeis-Sternwarte Bamberg
BAN......	B. A. N.
BAN......	Bull. Astron. Inst. Neth.
BAN......	Bull. Astron. Inst. Netherlands
BAN......	Bull. Astron. Soc. Neth.
BAORB....	BULL. ASTRON. OBS. ROYAL DE BELGIQUE
BAORB....	BULL. ASTRONOMIQUE. OBS. ROYAL BELGIQUE
BASI.....	ASTRON. SOC. OF INDIA. BULLETIN
BASI.....	Bull. Astron. Soc. India
BAVSO....	SOLAR BULLETIN. AMER. ASSOC. VAR. STAR OBS.
BBRC.....	Biochemical and Biophysical Research Communications
BCB......	Biochemistry and Cell Biology
BCFHT....	INFORMATION BULLETIN. CAN.FR.HAW.TEL.
Bern.....	Bernoulli
BGIBI....	BGI Bulletin d'Information
BIBGI....	Bull. Inf., Bureau Grav. Int.
BIBGI....	Bull. Inf., Bureau Grav. Int., Paris
BIBGI....	bureau gravimetrique international bulletin d information
BICDS....	Bull. C.D.S.
BICDS....	BULL. D'INF. CENT. DONNEES STELLAIRES
BICDS....	Bull. Inf. Du CDS 
BICDS....	BULLETIN D'INF. CENT. DONNEES STELLAIRES
BICDS....	BULLETIN D'INFORMATION. CENT.DONN.STELL.
BICDS....	Inform. Bull. Strasbourg Stellar Data Centre
BIM......	bull inf mar terr
BIM......	Bull. d'Inf. Marees Terr.
BIM......	Bull. Inf. Mar. Terr.
BIM......	Bulletin d'Information des Marees Terrestres
BIM......	bulletin dapos informations marees terrestres
BioCh....	Biophysical Chemistry
BioJ.....	Biochem J
BioJ.....	Biochemical Journal
Biome....	Biometrika
BioMi....	Biomedical Microdevices
Biorh....	Biorheology
BioSM....	Biophysics of Structure and Mechanism
BiotL....	Biotechnology Letters
BITA.....	BYULLETENI. INST. TEORET. ASTRON.
BITA.....	BYULLETENI. INST.TEORET.ASTRON.
BITon....	BOLETIN DEL INSTITUTO DE TONANTZINTLA
BJAP.....	Brit. J. Appl. Phys.
BJET.....	British Journal of Educational Technology
BJMSP....	British Journal of Mathematical and Statistical Psychology
BJP......	British Journal of Psychology
BJPS.....	The British Journal for the Philosophy of Science
BMBio....	Bulletin of Mathematical Biology
BMBp.....	Bulletin of Mathematical Biophysics
BOBeo....	Bull. Astron. Obs. Belgrade
BonD.....	Bonner Durchmusterung
BPS......	Biological Physics Series
Brain....	Brain
BRCPS....	Biological Reviews of the Cambridge Philosophical Society
BrJPh....	Braz. J. Phys.
BSAE.....	Info. Bull. Sov. Antarctic Exped.
BSolD....	SOLNECHNYE DANN. BULL. AKAD. NAUK SSSR
BSolD....	SOLNECHNYE DANNYE
BSolD....	SOLNECHNYE DANNYE. BYUL. GLAV.ASTR.OBS.
BSRSL....	BSRSL
BSRSL....	Bull. Acad. R. Sci. Liege
BSSA.....	Bull. Seism. Soc. Am.
BSSA.....	Bulletin of the Seismological Society of America
BSVit....	Bolletino della Societa dei Variabilisti Italiani
BuAst....	Bull. Astron.
BuBIH....	Bulletin Horaire du Bureau International de l'Heure
BuLyo....	Bulletin de l'Observatoire de Lyon
BVol.....	Bull. Volcanol.
ByuPr....	Byurakanskaya Astrofizicheskaya Observatoriya Preprint
CAFOE....	Circulaire de l'Association Francaise d'Observateurs d'Etoiles Variables
CaGeJ....	Canadian Geotechnical Journal
CaJCE....	Canadian Journal of Civil Engineering
CaJCh....	Can. J. Chem.
CaJPh....	Can J. Phys.
CaJPh....	Can. J. Phys.
CaJPh....	J. Can. Phys.
CaJSS....	Canadian Journal of Soil Science
CaJFR....	Can. J. For. Res.
CaJFR....	Canadian Journal of Forest Research
CAMP.....	Computational and Applied Mathematical Physics
CamRe....	Cambridge Observatories Reprints
CapMi....	Royal Observatory Cape Mimeogram
CaRes....	Cancer Res.
CarR.....	Caries Research
CarRe....	Carter Observatory Wellington New Zealand Reprints
CarRv....	Catalysis Reviews
CasRe....	Case Western Reserve University Warner and Swasey Observatory Cleveland Ohio Reprints
CatL.....	Catalysis Letters
Catt.....	CATTECH
CBET.....	CBET
CBET.....	Cent. Bureau Electr. Tel.
CBR......	Computers and Biomedical Research
CCA......	Cambridge Contemporary Astrophysics
CCDA.....	CCD ASTRONOMY
CDT......	Connaissance des Temps
Cell.....	Cell
Cellu....	Cellulose
CeMDA....	Cel. Mech. Dyn. Astron.
CeMDA....	Celes. Mech.
CeMDA....	Celest. Mech.
CeMDA....	Celest. Mech. Dyn. Astron.
CeMDA....	Celest. Mech. Dynam. Astron.
CeMDA....	Celest. Mech. Dynamical Astron.
CeMDA....	Celest. Mechan. Dynam. Astron.
CeMDA....	Celeste. Mech. Dynam. Astron.
CeMDA....	Celestial Mech.
CeMDA....	CELESTIAL MECH. & DYNAMICAL ASTRON.
CeMDA....	Celestial Mech. Dynam. Astron.
CeMDA....	CELESTIAL MECH.&DYN.ASTRON.
CeMDA....	Celestial Mechanics
CeMDA....	CELESTIAL MECHANICS & DYNAMICAL ASTRON.
CeMDA....	Cell. Mech. Dynam. Astron.
CeMec....	Celes. Mech.
CeMec....	Celest. Mech.
CeMec....	Celestial Mech. 
CeMec....	CELESTIAL MECHANICS
CeMec....	Celestial Mechanics 
CERDA....	Chemical Engineering Research & Design. Part A, Transactions of the Institution of Chemical Engineers
CEyeR....	Current Eye Research
CfAPr....	Center for Astrophysics Cambridge Mass Preprint Series
ChA&A....	CHINESE ASTRON.& ASTROPHYS.
ChA&A....	CHINESE ASTRONOMY & ASTROPHYS.
ChA&A....	CHINESE ASTRONOMY AND ASTROPHYS.
ChA&A....	CHINESE ASTRONOMY AND ASTROPHYSICS
ChEdu....	Chemical Educator
ChEnC....	Chem. Eng. Commun.
ChGeo....	Chem. Geol.
ChiLP....	Chicago Lectures in Physics
ChJAA....	ChJAA
ChJAA....	Chin. J. Astron. Astrophys.
ChJPR....	Chinese Journal of Polar Research
ChScB....	Chinese Science Bulletin
ChScB....	Chin Sci Bull
ChSRv....	Chemical Society Reviews
CirW.....	Circuit World
CiUO.....	Circ. Union Obs.
CiUO.....	Union Obs. Circ.
CJMat....	Canadian Journal of Mathematics
CJRA.....	Canadian Journal of Research Section A
CMAMC....	Cambridge Monographs on Atomic Molecular and Chemical Physics
CMaPh....	Comm. Math. Phys.
CMMP.....	Cambridge Monographs on Mathematical Physics
CMP......	Cambridge Monographs on Physics
COA......	Computational Optimization and Applications
CoAlg....	Communications in Algebra
CoArm....	Contributions from the Armagh Observatory
CoAth....	Contributions from the Research and Computing Center Academy of Sciences of Athens Series I Astronomy
CoDAO....	CONTRIBUTION. DOMINION ASTROPHYSICAL OBS.
CoIAB....	Contributions de l'Institut d'Astrophysique de Paris Serie B
CoIoa....	Contributions from the Laboratory of Astronomy - University of Ioannina Greece
COIR.....	Clinical Oral Implants Research
CoKon....	COMMUNICATIONS. KONKOLY OBSERVATORY. BUDAPEST
CoKwa....	Contrib. Inst. Astrophys. Kwasan Obs.
CoKyo....	CONTRIBUTIONS. UNIV. KYOTO. DEPT. ASTRONOMY
ColJ.....	Colloid Journal
CoLon....	Comm. Univ. London Obs
CoLPL....	Commun. Lunar Planet. Lab.
CoLPL....	Lunar Planetary Lab. Comm.
ComAp....	Comm. Ap.
ComAp....	Comments Astrophys.
ComAp....	COMMENTS ON ASTROPHYSICS
CoMat....	Compositio Mathematica
CoMil....	Contr. Milano-Merate
CoMP.....	Contrib. Miner. Petrol.
CoMP.....	Contrib. Mineral Petrol.
CoMP.....	Contrib. Mineral. Petrol.
Compe....	COMPEL: The International Journal for Computation and Mathematics in Electrical and Electronic Engineering
ComRv....	The Communication Review
CoMtW....	Communications from the Mount Wilson Solar Observatory to the National Academy of Sciences
cond.....	ArXiv Condensed Matter e-prints
ConFP....	Contemporary Fundamental Physics
CoNMx....	Contributions of the Observatory of New Mexico State University Las Cruces New Mexico
CoNPP....	Comments on Nucl. and Part. Physics
CoORB....	Com. Obs. Roy. Belg.
CoOxf....	Communications from the University Observatory Oxford
CoPDE....	Communications in Partial Differential Equations
CoPhC....	Comp. Phys. Comm.
CoPhC....	Comp. Phys. Comms.
CoPhC....	Comput. Phys. Commun.
CoPhC....	CPC
CopRe....	Copenhagen University Observatory Reprints
CoPri....	Contrib. Princeton Obs.
CoRad....	Communications from the Radcliffe Observatory Pretoria South Africa
CORB.....	Observatoire Royal de Belgique Communications Serie B
CorD.....	Cordoba Durchmusterung
CoRHO....	Contributions University of Florida Rosemary Hill Observatory Gainesville
CorTi....	Tirada Aparte Universidad Nacional de Cordoba Argentina Observatorio Astronomico
CoSka....	Contr. Skalnate. Pleso
CoSka....	Contrib. Astron. Observ. Skalnate Pleso
CoSka....	CONTRIBUTIONS. ASTR. OBS. SKALNATE PLESO
CosRe....	Cosmic Res.
CoSSC....	Communication in Statistics - Simulation and Computation
CosSe....	COSMIC SEARCH
CoSte....	Contributions University of Arizona Steward Observatory Tucson Arizona
CoSTM....	Communication in Statistics - Theory and Methods
CoTol....	Contrib. Cerro Tololo Interamerican Obs.
CoTol....	CTIO Contrib.
CoTol....	CTIO Contribution
CoTPh....	Commun. Theor. Phys.
CoUCL....	Contributions Universite Catholique de Louvain
CoVar....	Complex Variables
